sensor,time,pm25_PA,model_before_da,model_after_da
411,2018-11-11 16:00:00,60.0079872,318.19656206655003,245.6617224775813
411,2018-11-11 17:00:00,58.602078000000006,222.89054232789974,167.2864132758041
411,2018-11-11 18:00:00,40.119356200000006,141.60595581600288,96.62358571271282
411,2018-11-11 19:00:00,57.802167,117.16571117043989,73.04924236757509
411,2018-11-11 20:00:00,52.968237,111.5248344282141,68.28663905431522
411,2018-11-11 21:00:00,48.723898,150.17575151309796,116.7396559787362
411,2018-11-11 22:00:00,41.2143984,101.64436533981362,81.49079462716917
411,2018-11-11 23:00:00,30.790964200000005,61.60554850436059,46.261745125345946
411,2018-11-12 00:00:00,27.5642998,60.84629137957362,43.710109638924635
411,2018-11-12 01:00:00,26.1911672,80.39690931549028,63.49402790135432
411,2018-11-12 02:00:00,28.390380200000003,57.67885065499931,44.95450879304922
411,2018-11-12 03:00:00,33.9293002,42.681258763792385,35.61905291845526
411,2018-11-12 04:00:00,33.200683,20.160267961064452,22.860135940895432
411,2018-11-12 05:00:00,35.26416759999999,7.994918876812384,10.156718552780994
411,2018-11-12 06:00:00,36.5536248,9.357675444165917,5.3436220454377645
411,2018-11-12 07:00:00,36.3619398,3.346636200844982,5.849025681180721
411,2018-11-12 08:00:00,31.3960704,3.619490016690081,3.941925488868858
411,2018-11-12 09:00:00,26.062201400000003,5.786144629818551,7.124451622103356
411,2018-11-12 10:00:00,18.6600062,8.427946721880156,9.101979910529595
411,2018-11-12 11:00:00,13.1340944,7.769029569108362,10.363718646165873
411,2018-11-12 12:00:00,10.621802,6.513757155798974,9.997109872565742
411,2018-11-12 13:00:00,10.2653626,6.434818944459482,9.485290253725141
411,2018-11-12 14:00:00,10.7633998,4.986202224455273,6.5317453488077355
411,2018-11-12 15:00:00,12.652045,3.3841121097876803,4.946804841616143
411,2018-11-12 16:00:00,12.0552318,3.1050957665747863,4.86809730929669
411,2018-11-12 17:00:00,8.7511146,5.32206841325889,6.898300962322638
411,2018-11-12 18:00:00,9.7854776,4.743917681858852,6.004224307753364
411,2018-11-12 19:00:00,9.2316972,4.0093402987067135,4.906640028826407
411,2018-11-12 20:00:00,8.506226,3.0670332862078795,3.888727553203577
411,2018-11-12 21:00:00,6.717979,5.092830114231752,3.6807362889492516
411,2018-11-12 22:00:00,6.4529806,3.631703761496225,2.999430569873908
411,2018-11-12 23:00:00,5.8192214,4.918839146209044,2.2956783661097613
411,2018-11-13 00:00:00,5.4579018,11.171419374902936,2.9421643965826587
411,2018-11-13 01:00:00,6.021941399999999,46.00786195772932,30.411913513697286
411,2018-11-13 02:00:00,8.612177599999999,27.042266264478915,19.929866330788837
411,2018-11-13 03:00:00,9.7563008,26.614296683174754,18.992383104333726
411,2018-11-13 04:00:00,13.231049,23.909561341386596,21.23807957393817
411,2018-11-13 05:00:00,12.5202776,10.566637887466658,11.762850803261468
411,2018-11-13 06:00:00,11.906512200000002,9.192673384547893,13.988873957572697
411,2018-11-13 07:00:00,12.1966192,2.653361062167813,5.675058318733575
411,2018-11-13 08:00:00,11.8448852,12.371746740276237,13.260711424884581
411,2018-11-13 09:00:00,11.7075104,11.792081658933062,9.807148932171268
411,2018-11-13 10:00:00,24.446040000000004,10.386793662367058,9.19013801393439
411,2018-11-13 11:00:00,23.0957822,6.884359725882746,6.560732831895219
411,2018-11-13 12:00:00,15.2148218,5.30862354399646,5.67637475459345
411,2018-11-13 13:00:00,9.5955932,5.021193350836706,5.814944691372637
411,2018-11-13 14:00:00,8.374692999999999,4.6469444615684194,5.242585946690485
411,2018-11-13 15:00:00,9.2788008,1.3729390123255945,4.33379023731345
411,2018-11-13 16:00:00,10.6430684,1.163917359936685,4.987869964186479
411,2018-11-13 17:00:00,9.277802,0.8638659743136017,3.4434141207375246
411,2018-11-13 18:00:00,8.1349508,0.895254225131186,2.683911641298976
411,2018-11-13 19:00:00,7.5157546,1.327209800281718,2.704151961644491
411,2018-11-13 20:00:00,7.0321958,0.803109283548699,2.1983517579038927
411,2018-11-13 21:00:00,6.7264434,1.3555598265421704,2.5432495446267316
411,2018-11-13 22:00:00,6.3905154,1.0375296289115465,1.9822276259047866
411,2018-11-13 23:00:00,5.9284318,0.8652964188920147,1.7406941391208421
411,2018-11-14 00:00:00,5.821902,0.8483008891174425,1.8652103009690848
411,2018-11-14 01:00:00,6.2908068,1.1244687243650102,2.1722831787719756
411,2018-11-14 02:00:00,9.998989000000002,1.1599872529943078,3.1755751689948637
411,2018-11-14 03:00:00,11.5989288,1.0714917015008922,4.732650466052264
411,2018-11-14 04:00:00,12.669689599999998,0.6563151054737069,4.019487901270869
411,2018-11-14 05:00:00,14.4864612,0.3526635659571691,4.650017781106695
411,2018-11-14 06:00:00,13.644749400000002,0.29379382951853406,5.654590434737821
411,2018-11-14 07:00:00,12.4872304,0.23555116400200593,5.209478535718363
411,2018-11-14 08:00:00,10.7393836,0.42625711356266327,4.474569347968848
411,2018-11-14 09:00:00,11.6597862,0.40883928290835886,5.8151413304645905
411,2018-11-14 10:00:00,17.2064478,0.3420050040592522,3.2573364437095798
411,2018-11-14 11:00:00,11.631209599999998,0.20439642570587252,3.3594376173311504
411,2018-11-14 12:00:00,9.4322806,0.1278254688489035,2.685558693031085
411,2018-11-14 13:00:00,8.9376826,0.15869181615220976,1.7971377866279314
411,2018-11-14 14:00:00,8.136922,0.1539693459041008,2.022396668380989
411,2018-11-14 15:00:00,9.0211602,0.1458068832071544,3.9166295798472044
411,2018-11-14 16:00:00,9.5827778,0.15814300635388437,3.702458871748649
411,2018-11-14 17:00:00,9.0531356,0.1819030949726217,2.93098779887972
411,2018-11-14 18:00:00,6.7230402,0.22875239385713994,1.8705952848374843
411,2018-11-14 19:00:00,6.0074574,0.22729768810288045,1.379524095819507
411,2018-11-14 20:00:00,6.1812008,0.19584629972844628,1.185425953676792
411,2018-11-14 21:00:00,5.9955132,0.23265239147355668,1.5950208247683688
411,2018-11-14 22:00:00,6.0285888,0.2342759527992739,2.063051597743741
411,2018-11-14 23:00:00,6.4606048000000005,0.23999999439788325,1.6960437689171834
411,2018-11-15 00:00:00,6.0350202,0.23999999439788325,1.7279730408738205
411,2018-11-15 01:00:00,7.2608484,0.16553046646499317,9.045028747819698
411,2018-11-15 02:00:00,10.219223,0.17844638328330623,3.6214664255627365
411,2018-11-15 03:00:00,12.540272600000002,0.21403070540518163,4.400382217021721
411,2018-11-15 04:00:00,15.5835912,0.21979109259138255,4.571295062355596
411,2018-11-15 05:00:00,18.076213000000003,0.23434874354440421,4.769647966606127
411,2018-11-15 06:00:00,17.4816582,0.26404511527517954,4.5806668853769175
411,2018-11-15 07:00:00,15.822876,0.25329542096987256,4.493133037139816
411,2018-11-15 08:00:00,14.959681,0.2575629874166681,4.3893789886398915
411,2018-11-15 09:00:00,14.4934616,0.2475143518400321,4.311430285818632
411,2018-11-15 10:00:00,13.0749536,0.26711698687820223,2.597490150606727
411,2018-11-15 11:00:00,10.8576564,0.25050730031430646,2.1395078391424236
411,2018-11-15 12:00:00,8.584846200000001,0.25159454559372524,1.8628747635144896
411,2018-11-15 13:00:00,7.421016400000001,0.2359570986595913,1.912548317763638
411,2018-11-15 14:00:00,6.945653399999999,0.32932189256733413,1.8141022408213356
411,2018-11-15 15:00:00,7.523352600000001,0.3093498419903688,2.337845680477864
411,2018-11-15 16:00:00,10.224035,0.30089067355631705,2.5827475913568785
411,2018-11-15 17:00:00,10.3304688,0.3215056154972447,2.1971047507731245
411,2018-11-15 18:00:00,6.3410272,0.5318202573264142,1.6743407402798367
411,2018-11-15 19:00:00,5.0468272,0.7735933488683892,1.8367343062901098
411,2018-11-15 20:00:00,4.8494814,0.8264412199553842,1.1422135838944512
411,2018-11-15 21:00:00,5.0624228,0.639114517926593,1.0803869284518544
411,2018-11-15 22:00:00,5.0972318,0.2546383313452341,1.2562186453935242
411,2018-11-15 23:00:00,5.1236048,0.24611658674703454,1.2830570334972962
411,2018-11-16 00:00:00,5.8916978,0.30160735817729345,2.524281807007317
411,2018-11-16 01:00:00,6.4338834,0.365118922634874,2.4374120588508728
411,2018-11-16 02:00:00,6.8397076000000006,0.6232306584285026,3.0338609433780355
411,2018-11-16 03:00:00,7.7807952,1.0782579891203745,5.4164758697504505
411,2018-11-16 04:00:00,9.4925688,1.0671934204388656,5.102895771935228
411,2018-11-16 05:00:00,12.52999,1.100545927810877,4.823695418570472
411,2018-11-16 06:00:00,13.284004400000002,1.1337465571311156,4.51315247644548
411,2018-11-16 07:00:00,11.395556600000004,1.1615397980660358,4.5611517437577325
411,2018-11-16 08:00:00,10.1961912,1.1003123332773592,4.288107495317229
411,2018-11-16 09:00:00,11.612562600000002,0.7952794906856011,4.505685703613021
411,2018-11-16 10:00:00,10.5074204,0.685736695502311,5.271834286078028
411,2018-11-16 11:00:00,10.2651276,0.6586903175448868,2.348811276974835
411,2018-11-16 12:00:00,9.7659078,0.6153573406960415,4.031366188991163
411,2018-11-16 13:00:00,10.106809,0.5919134376833837,3.668527839994116
411,2018-11-16 14:00:00,10.4031446,0.6099405216659479,3.819268110710397
411,2018-11-16 15:00:00,10.3071034,0.6379808918910441,4.675270115650689
411,2018-11-16 16:00:00,12.6525756,0.6169333830025546,4.2585918684257384
411,2018-11-16 17:00:00,12.0994162,0.5571228655076925,4.879227457960454
411,2018-11-16 18:00:00,10.2693806,0.5020073605887828,4.606033916036108
411,2018-11-16 19:00:00,8.504970800000002,0.5163023460701027,7.585063839299078
411,2018-11-16 20:00:00,8.0950882,0.4799999887957665,8.697888402498148
411,2018-11-16 21:00:00,16.1334224,0.6071079022525461,10.06312590125846
411,2018-11-16 22:00:00,18.9821118,0.6584463725544701,8.72195463194275
411,2018-11-16 23:00:00,14.2874966,0.7199999690055847,8.909661640045114
411,2018-11-17 00:00:00,13.041111,0.7944694660532475,7.647314878208452
411,2018-11-17 01:00:00,9.765697,0.6911029354245647,6.577797682532784
411,2018-11-17 02:00:00,10.8705394,0.7421800856604948,7.799173178809378
411,2018-11-17 03:00:00,14.000249200000004,0.7782336898635758,7.975856628117013
411,2018-11-17 04:00:00,15.6494034,0.8047496112998438,9.093435626452042
411,2018-11-17 05:00:00,17.8458368,0.7713649493379084,10.799545588260028
411,2018-11-17 06:00:00,21.628859,0.7560990588068991,12.510614914310263
411,2018-11-17 07:00:00,21.8409986,0.8510389127848911,13.192447549260786
411,2018-11-17 08:00:00,24.0014222,1.0215546997659561,14.28934818175367
411,2018-11-17 09:00:00,23.5002828,1.127563191376129,15.582281826181768
411,2018-11-17 10:00:00,25.711385,1.1459282981100158,15.467740679811737
411,2018-11-17 11:00:00,31.576675200000004,1.1366374520242906,17.808510494715314
411,2018-11-17 12:00:00,32.302058,1.1037943299017015,20.287823202106814
411,2018-11-17 13:00:00,34.7735946,1.1006158479322583,20.416639610342074
411,2018-11-17 14:00:00,34.68723060000001,1.080316837823419,19.14113097822968
411,2018-11-17 15:00:00,31.863058800000005,1.057494593661261,19.562840954745205
411,2018-11-17 16:00:00,32.7041412,1.0358120445712493,19.05157619486635
411,2018-11-17 17:00:00,30.0548596,1.05504879589281,18.048087049967126
411,2018-11-17 18:00:00,28.8751056,1.2139129738694416,17.686509542734946
411,2018-11-17 19:00:00,19.668199200000004,1.366818765123967,12.734854027785898
411,2018-11-17 20:00:00,16.717444800000003,1.5170784867557936,10.323820628523515
411,2018-11-17 21:00:00,16.328369000000002,1.5714901215207968,10.41307590516943
411,2018-11-17 22:00:00,16.9136234,1.8456682177351282,12.313256865557888
411,2018-11-17 23:00:00,16.235803200000003,1.90219341771674,11.460707901597033
411,2018-11-18 00:00:00,16.421062600000003,2.0171162965073925,14.318891801060103
411,2018-11-18 01:00:00,18.6067662,2.3731535670847217,16.556295314642558
411,2018-11-18 02:00:00,21.05324820000001,2.2998311535593583,16.846105161912252
411,2018-11-18 03:00:00,24.281413800000003,2.2965870030986006,18.599398371854416
411,2018-11-18 04:00:00,30.1652024,2.2816951325547508,18.701277787954492
411,2018-11-18 05:00:00,36.5567758,2.2728522848418096,20.94881588688212
411,2018-11-18 06:00:00,37.24541040000001,2.253610093094252,21.306395074418962
411,2018-11-18 07:00:00,38.3350346,2.196997096975409,20.771639197700217
411,2018-11-18 08:00:00,37.456666600000005,2.1806176522570966,19.762828154893786
411,2018-11-18 09:00:00,38.6008682,2.1969372729182663,19.13085682608337
411,2018-11-18 10:00:00,36.0889196,2.2067096185659008,20.428416331080605
411,2018-11-18 11:00:00,32.3803314,2.2284068741404717,20.295421875592673
411,2018-11-18 12:00:00,28.1169252,2.2640089932332437,21.225357230115048
411,2018-11-18 13:00:00,27.742796,2.3034843796791074,21.451323868085055
411,2018-11-18 14:00:00,27.3859752,2.1766569852358035,21.41305602230094
411,2018-11-18 15:00:00,29.543104,2.18884631306257,25.64254662453247
411,2018-11-18 16:00:00,35.1474758,2.128825007798276,27.656538315267326
411,2018-11-18 17:00:00,32.5387078,2.0172029707490204,25.571714144565448
411,2018-11-18 18:00:00,29.000343200000003,2.2928418927550283,19.69060666087702
411,2018-11-18 19:00:00,19.5300556,2.9780424860541506,14.788476579964808
411,2018-11-18 20:00:00,16.0635554,3.6090193038831484,14.966853946861718
411,2018-11-18 21:00:00,13.317549199999998,3.648964946517078,14.906027799853208
411,2018-11-18 22:00:00,15.4434338,3.598490982852168,16.74797339708461
411,2018-11-18 23:00:00,18.8783734,3.9694290841165816,20.161074638651765
411,2018-11-19 00:00:00,18.8977342,4.15016687601847,20.868698750300975
411,2018-11-19 01:00:00,27.8149144,4.171978773104643,22.252309655904785
411,2018-11-19 02:00:00,26.4493226,4.062963616065612,21.631699035228024
411,2018-11-19 03:00:00,37.649387,4.033899771775192,20.575314660868237
411,2018-11-19 04:00:00,41.15779,3.8750900837728497,18.26224506014076
411,2018-11-19 05:00:00,38.614634200000005,3.577483212997169,19.3863465167792
411,2018-11-19 06:00:00,33.8474422,3.571118401059523,17.991191573197497
411,2018-11-19 07:00:00,37.148574200000006,3.3856582905360026,15.766617261450257
411,2018-11-19 08:00:00,36.2411184,2.70753573052756,15.403319923508178
411,2018-11-19 09:00:00,31.2610438,2.995314340103689,15.97116318044784
411,2018-11-19 10:00:00,29.769240600000003,2.8355469701574294,15.207013830852512
411,2018-11-19 11:00:00,29.0952096,2.833818720337971,13.350948237327332
411,2018-11-19 12:00:00,25.508221400000004,2.716423747705352,12.278652488543742
411,2018-11-19 13:00:00,22.802337400000003,2.448947639972622,10.503870346396553
411,2018-11-19 14:00:00,20.7336848,2.2875270449742273,10.003338176532404
411,2018-11-19 15:00:00,21.107353000000003,2.2123898496126344,9.814368660791667
411,2018-11-19 16:00:00,21.68072440000001,2.352289061168525,10.152227871983609
411,2018-11-19 17:00:00,20.3021998,1.9809849390818692,10.505373779830784
411,2018-11-19 18:00:00,19.026414600000003,2.0127894501977885,7.97126053403536
411,2018-11-19 19:00:00,14.5436302,1.9692516104902318,5.734716002835586
411,2018-11-19 20:00:00,9.2744528,1.6384641456258278,3.8608262954121297
411,2018-11-19 21:00:00,7.6261032,1.6243850834527351,4.6353332913485765
411,2018-11-19 22:00:00,7.002585,1.5383926155966625,6.608060850579226
411,2018-11-19 23:00:00,8.2423206,1.4399999380111694,7.958435171123201
411,2018-11-20 00:00:00,9.4927696,1.4119385694698232,8.50915838389577
411,2018-11-20 01:00:00,10.641790200000004,1.4411811034534012,8.294880954420412
411,2018-11-20 02:00:00,19.217516000000003,1.457521502913932,9.913238269300175
411,2018-11-20 03:00:00,17.603788,1.4415830081661671,11.023669356615033
411,2018-11-20 04:00:00,23.1866822,1.4985505472928031,10.834477585076078
411,2018-11-20 05:00:00,22.8298916,1.5774080444920853,12.41146323802709
411,2018-11-20 06:00:00,22.0811154,1.682976481049922,13.738995546719124
411,2018-11-20 07:00:00,21.2223642,1.8463031416105469,13.196057244990936
411,2018-11-20 08:00:00,23.7858192,1.9773371037631144,11.579369597590905
411,2018-11-20 09:00:00,24.8168584,1.5771713171702797,11.495268743936661
411,2018-11-20 10:00:00,18.3164978,1.5437542205939503,9.23986581554418
411,2018-11-20 11:00:00,16.2290624,1.630827456943359,8.158275212190668
411,2018-11-20 12:00:00,13.9374614,1.71637065575,6.25201489747827
411,2018-11-20 13:00:00,12.836368800000002,1.8512221263187942,5.860584546082173
411,2018-11-20 14:00:00,12.9991536,1.913069435773452,5.5034806461972705
411,2018-11-20 15:00:00,11.9295924,1.8808343528884615,6.8097362406241855
411,2018-11-20 16:00:00,13.5626842,1.3139293986962746,7.595097048599412
411,2018-11-20 17:00:00,11.4134132,1.221304533022537,8.650088423812806
1212,2018-11-08 06:00:00,8.7201918,0.20956576344311603,10.699855690903043
1212,2018-11-08 07:00:00,8.391197400000001,0.20504781819319598,7.66853051416442
1212,2018-11-08 08:00:00,8.0366736,0.229251845927655,6.628745492505745
1212,2018-11-08 09:00:00,8.739983,0.27750014063733214,9.43003064042548
1212,2018-11-08 10:00:00,10.1780706,0.24100628077457428,12.284908647785779
1212,2018-11-08 11:00:00,10.7146876,0.2118452431228102,11.71266411123686
1212,2018-11-08 12:00:00,11.3055936,0.17038178036778254,12.224552194887185
1212,2018-11-08 13:00:00,11.4032632,0.20663501063486683,13.382799332741232
1212,2018-11-08 14:00:00,12.4281416,0.30601252418534114,15.51661440345297
1212,2018-11-08 15:00:00,13.6502366,0.18430886940853694,16.852569703984248
1212,2018-11-08 16:00:00,14.9485678,0.21196759030505072,16.68058477695636
1212,2018-11-08 17:00:00,15.9480808,0.205223569431029,16.112209324522183
1212,2018-11-08 18:00:00,17.9220992,0.2446770825201196,17.5132893232535
1212,2018-11-08 19:00:00,18.6211224,0.25869232643533896,18.68965950539346
1212,2018-11-08 20:00:00,18.1391206,0.43493502894628405,18.691064004529313
1212,2018-11-08 21:00:00,17.649053000000002,0.5733645866554455,18.606412705390667
1212,2018-11-08 22:00:00,18.224992800000003,0.6270923595751163,19.21187035421305
1212,2018-11-08 23:00:00,17.4323562,0.6263371671870985,18.60009144375609
1212,2018-11-09 00:00:00,15.888948600000004,0.6318520414222739,17.61645148946271
1212,2018-11-09 01:00:00,16.7519274,0.6169886602148933,17.803252508879442
1212,2018-11-09 02:00:00,15.33072,0.4317132070914248,16.436865897342397
1212,2018-11-09 03:00:00,15.666470800000004,0.3999999761581421,15.200591282044817
1212,2018-11-09 04:00:00,13.2225148,0.4095888290382623,14.757584705198251
1212,2018-11-09 05:00:00,12.4642486,0.4474053915062926,13.542212290978819
1212,2018-11-09 06:00:00,12.9153802,0.37326303408057226,14.506941243060462
1212,2018-11-09 07:00:00,12.255503,0.36062510278928406,13.306641293118556
1212,2018-11-09 08:00:00,9.9367448,0.3547710351172836,11.191610034383032
1212,2018-11-09 09:00:00,9.0832478,0.3152124759574629,9.448716974577602
1212,2018-11-09 10:00:00,8.2617546,0.3502835858360358,8.451552913684916
1212,2018-11-09 11:00:00,7.573087799999999,0.6109753976862375,7.472656880057099
1212,2018-11-09 12:00:00,7.4041646,0.6397519656139409,6.854170863390052
1212,2018-11-09 13:00:00,7.3316236,0.9896232214031091,7.354544677461079
1212,2018-11-09 14:00:00,7.863393800000001,1.0712258639320678,8.843331900478244
1212,2018-11-09 15:00:00,8.6940366,0.8177325924836342,10.600226553374641
1212,2018-11-09 16:00:00,10.2630782,0.6444581367133955,11.308354564424404
1212,2018-11-09 17:00:00,11.1742766,0.6377938576667205,11.379867384576698
1212,2018-11-09 18:00:00,12.8695224,0.7362389705879981,12.952194696168299
1212,2018-11-09 19:00:00,12.740603,1.5741445210708396,12.296194176119522
1212,2018-11-09 20:00:00,12.655085,2.6648684610789006,11.404089235091138
1212,2018-11-09 21:00:00,13.308995800000002,6.359087807486101,12.53570141772117
1212,2018-11-09 22:00:00,13.223934600000003,9.194649214998506,13.398641517728926
1212,2018-11-09 23:00:00,12.9723994,9.678533161515482,14.08553727796056
1212,2018-11-10 00:00:00,12.6483374,8.868676110599393,14.190501933215202
1212,2018-11-10 01:00:00,12.8536102,15.47783569311435,17.194978383151692
1212,2018-11-10 02:00:00,15.5357042,16.93705391492236,19.428512878299852
1212,2018-11-10 03:00:00,14.4272864,12.35349235634357,19.30762511426577
1212,2018-11-10 04:00:00,14.6261588,14.265812233545542,20.117309181507366
1212,2018-11-10 05:00:00,13.3363104,12.2535384264847,17.590062470839296
1212,2018-11-10 06:00:00,12.223771400000002,8.12865893489664,15.90050958504725
1212,2018-11-10 07:00:00,11.373019,7.442482261928759,14.58923812285187
1212,2018-11-10 08:00:00,11.6632414,9.13979135898292,14.875451728203815
1212,2018-11-10 09:00:00,10.5812466,9.63733395649401,14.022995019737232
1212,2018-11-10 10:00:00,10.775446,5.9270799196133535,11.86430076837803
1212,2018-11-10 11:00:00,9.8542734,4.518262285341335,11.575398707963208
1212,2018-11-10 12:00:00,9.7750786,3.7257138336523035,11.318680261136624
1212,2018-11-10 13:00:00,9.785353400000002,3.492243786501782,11.634410478091079
1212,2018-11-10 14:00:00,10.0776234,2.993376393247961,13.80441308802407
1212,2018-11-10 15:00:00,10.1641844,2.642349598626488,11.319386187687993
1212,2018-11-10 16:00:00,11.494357400000002,3.5683335627622137,14.628688743411193
1212,2018-11-10 17:00:00,12.007969,3.336058614593147,12.966625251559597
1212,2018-11-10 18:00:00,12.106679000000002,3.833108348528008,11.359451429051525
1212,2018-11-10 19:00:00,13.4801806,3.552265631738702,11.51431104816607
